review_id,store_name,city,state,rating,review_text,review_date,reviewer
1452,McDonald's Drive-Thru,Chicago,IL,1,Manager was no help when I complained. Waited 20 minutes for my order. Will not return.,2021-07-06,user_73971
1453,McDonald's (Walmart),Tulsa,OK,1,The place looked like it hadn't been cleaned in days. McNuggets were undercooked and gross. They got my order wrong. Again. Waited 20 minutes for my order.,2018-12-07,user_48923
1454,McDonald's (Highway),San Francisco,CA,5,Great value for the money. Egg McMuffin was perfect this morning. They got my order right and were very polite. Highly recommended!,2018-12-20,user_31718
1455,McDonald's (Highway),Dallas,TX,3,Standard McDonald's. Met expectations. No one greeted me or acknowledged my presence. Could be better.,2022-12-17,user_94858
1456,McDonald's Drive-Thru,Denver,CO,3,Typical fast food visit. Coffee tasted burnt and old.,2023-07-01,user_73841
1457,McDonald's (Airport),Cincinnati,OH,4,GREAT DEALS ON THE APP. MCFLURRY WAS MADE PERFECTLY.,2021-09-14,user_44333
1458,McDonald's (Highway),Raleigh,NC,5,Order was 100% correct. Great value for the money. Fastest McDonald's I've been to. The new menu items are fantastic. This is my go-to McDonald's!,2023-03-30,user_84680
1459,McDonald's (Walmart),Seattle,WA,4,Order was 100% correct. In and out in 5 minutes.,2021-08-28,user_77035
1460,McDonald's,Fresno,CA,1,"The burger was cold and stale. Shrinkflation is real here. Smaller portions, higher prices. Tables were sticky and trash everywhere. Drive-thru took forever. Save your money and go somewhere else!",2019-09-10,user_56379
1461,McDonald's Drive-Thru,Tulsa,OK,5,Service with a smile! One of the cleanest fast food places I've been to. The food quality has improved a lot.,2018-11-17,user_80527
1462,McDonald's,New York,NY,2,Prices have gone up so much. There were flies buzzing around the dining area. Employee rolled their eyes when I asked a question. The cheese wasn't even melted. Very disappointing.,2018-03-08,user_80872
1463,McDonald's (Airport),Kansas City,MO,2,Bathrooms were absolutely disgusting. They got my order wrong. Again. 15 minute wait for a simple order. Coffee tasted burnt and old.,2021-04-01,user_7398
1464,McDonald's Drive-Thru,Cincinnati,OH,4,"Perfect order, nothing missing. Impressed by how friendly everyone was. Can't beat the price! Food was ready almost instantly. Will come back.",2020-01-14,user_23506
1465,McDonald's (Airport),Tucson,AZ,2,I ordered a Big Mac and got a McChicken. McNuggets were undercooked and gross.,2018-03-20,user_61486
1466,McDonald's Drive-Thru,Orlando,FL,4,ONE OF THE CLEANEST FAST FOOD PLACES I'VE BEEN TO. THEY GOT EVERYTHING RIGHT. GREAT DEALS ON THE APP. MANAGER WAS VERY ACCOMMODATING. WILL COME BACK.,2024-07-12,user_8203
1467,McDonald's,Detroit,MI,2,Not worth the price anymore. Garbage overflowing from every trash can. Found a hair in my food. Very disappointing.,2018-03-25,user_36002
1468,McDonald's,San Diego,CA,3,Standard McDonald's.  Met expectations.  Manager was very accommodating.,2024-11-21,user_55520
1469,McDonald's Drive-Thru,San Diego,CA,5,In and out in 5 minutes. Tables were wiped down and floors were clean.,2018-08-09,user_21813
1470,McDonald's (Airport),Fort Worth,TX,5,Service with a smile! Great value for the money. Food was ready almost instantly. Highly recommended!,2022-07-21,user_14495
1471,McDonald's (Airport),San Francisco,CA,1,Missing half the items from a large order. Found a hair in my food. Save your money and go somewhere else!,2021-06-29,user_41518
1472,McDonald's Drive-Thru,Austin,TX,5,Great tasting burgers and crispy fries.  One of the cleanest fast food places I've been to.  Very friendly employees at this location.,2019-06-19,user_41049
1473,McDonald's (Walmart),Pittsburgh,PA,1,Garbage overflowing from every trash can. Drive-thru took forever.,2022-06-06,user_60222
1474,McDonald's (Highway),Tulsa,OK,1,Had to wait at the counter while employees chatted. The restaurant was filthy. For these prices I'd rather eat somewhere else. The cheese wasn't even melted. Save your money and go somewhere else!,2024-09-20,user_32820
1475,McDonald's (Walmart),Austin,TX,3,Average fast food experience. Coffee is actually really good here. Nobody seemed to care about the customers.,2023-11-10,user_20580
1476,McDonald's,Seattle,WA,1, They acted like I was bothering them. Way too expensive for fast food. I ordered a Big Mac and got a McChicken.,2020-04-25,user_33220
1477,McDonald's (Airport),Nashville,TN,1,Stale buns and wilted lettuce. For these prices I'd rather eat somewhere else. Tables were sticky and trash everywhere. Save your money and go somewhere else!!!!!,2024-08-15,user_11964
1478,McDonald's (Walmart),Baltimore,MD,5,Breakfast menu is excellent here. Can't beat the price! Staff was friendly and helpful. This is my go-to McDonald's!,2020-08-13,user_89533
1479,McDonald's (Highway),Cincinnati,OH,2,Floors were dirty and tables hadn't been wiped. They got my order wrong. Again. 15 minute wait for a simple order. Prices have gone up so much.,2020-12-30,user_48690
1480,McDonald's (Airport),Milwaukee,WI,1,15 minute wait for a simple order. They got my order wrong. Again. Not worth the price anymore. Food was clearly sitting under the heat lamp for hours.,2018-08-20,user_38493
1481,McDonald's (Walmart),Seattle,WA,4, Good food at affordable prices. Quarter Pounder was juicy and fresh. Restaurant was spotless and clean.,2018-06-01,user_67410
1482,McDonald's Drive-Thru,Tampa,FL,5,"fastest mcdonald's i've been to. great tasting burgers and crispy fries. perfect order, nothing missing. this is my go-to mcdonald's!",2020-10-15,user_61373
1483,McDonald's (Airport),Austin,TX,5,"Perfect order, nothing missing. Great customer service!",2022-10-11,user_31706
1484,McDonald's (Airport),Cincinnati,OH,4,Restaurant was spotless and clean. Everything tasted fresh and well-prepared. They got everything right. Great value for the money. Will come back.,2024-07-06,user_74460
1485,McDonald's Drive-Thru,Fresno,CA,4,Staff went above and beyond. Quick service even during lunch rush. They got everything right. ,2019-10-04,user_8000
1486,McDonald's (Walmart),Tampa,FL,1,My Big Mac looked nothing like the picture. Garbage overflowing from every trash can. Missing items from my order. Not worth the price anymore. Save your money and go somewhere else!,2020-06-15,user_46663
1487,McDonald's,Detroit,MI,5,Can't beat the price! Service with a smile! This is my go-to McDonald's!,2024-06-24,user_66120
1488,McDonald's (Walmart),Detroit,MI,1,The burger was cold and stale. 15 minute wait for a simple order. Order was completely wrong. Save your money and go somewhere else!,2021-03-09,user_67601
1489,McDonald's,Sacramento,CA,1,They acted like I was bothering them. Worst burger I've ever had. Will not return. Save your money and go somewhere else!,2018-06-29,user_20713
1490,McDonald's (Airport),Chicago,IL,5,They got my order right and were very polite. Restaurant was spotless and clean. They got everything right.,2021-10-03,user_57090
1491,McDonald's Drive-Thru,Los Angeles,CA,1,Bathrooms were absolutely disgusting. Prices have gone up so much. I ordered a Big Mac and got a McChicken.,2022-07-20,user_34648
1492,McDonald's (Airport),Denver,CO,4,Great tasting burgers and crispy fries. Order was 100% correct. One of the cleanest fast food places I've been to.,2024-02-09,user_8956
1493,McDonald's,San Jose,CA,1,"The cashier was incredibly rude. No napkins, no ketchup, wrong sauce.",2020-05-03,user_15115
1494,McDonald's (Airport),Minneapolis,MN,4,"Very clean dining area. Perfect order, nothing missing. The crew was fast and efficient. Will come back.",2021-02-21,user_99672
1495,McDonald's,San Diego,CA,4,Very clean dining area. Quick and courteous service. Breakfast menu is excellent here. They got everything right. Will come back.,2024-02-03,user_45631
1496,McDonald's (Highway),San Diego,CA,1,Wrong order. Had to go back. Prices have gone up so much. The cheese wasn't even melted. The line didn't move for ages. Save your money and go somewhere else!,2024-05-02,user_91116
1497,McDonald's (Highway),Tampa,FL,4,McFlurry was made perfectly. Staff was friendly and helpful. Dollar menu is a lifesaver. Tables were wiped down and floors were clean.,2021-10-03,user_3595
1498,McDonald's (Walmart),Austin,TX,5,"Perfect order, nothing missing. They got my order right and were very polite. Drive-thru was super fast. Dollar menu is a lifesaver. This is my go-to McDonald's!",2020-03-27,user_25950
1499,McDonald's,San Jose,CA,5,"Perfect order, nothing missing. Quick and courteous service. Dollar menu is a lifesaver. Fastest McDonald's I've been to. Highly recommended!",2019-04-02,user_83935
1500,McDonald's,Cleveland,OH,4,Impressed by how friendly everyone was. Dollar menu is a lifesaver. Got my food in under 3 minutes!,2020-09-05,user_52925
1501,McDonald's (Airport),San Francisco,CA,2,Found a hair in my food. Prices have gone up so much.,2022-05-05,user_14887
1502,McDonald's,Milwaukee,WI,3,It's fine for what it is. Quick and courteous service. Took 25 minutes to get a Happy Meal.,2018-10-10,user_97356
1503,McDonald's (Highway),Miami,FL,5,"Great customer service! Dollar menu is a lifesaver. Best fries in fast food, always crispy. Tables were wiped down and floors were clean.",2024-10-31,user_99901
1504,McDonald's (Airport),Detroit,MI,5,Tables were wiped down and floors were clean. The crew was fast and efficient. Highly recommended!,2023-09-03,user_6614
1505,McDonald's (Highway),Cleveland,OH,5,"Very friendly employees at this location. Breakfast menu is excellent here. No wait at all, very efficient. Can't beat the price!",2021-06-24,user_30763
1506,McDonald's (Airport),Fresno,CA,4,RESTAURANT WAS SPOTLESS AND CLEAN. MCNUGGETS WERE PERFECTLY COOKED.,2024-01-16,user_16507
1507,McDonald's (Walmart),Raleigh,NC,1,The food was disgusting. Never again. The restaurant was filthy.,2018-12-02,user_73692
1508,McDonald's (Walmart),Charlotte,NC,2,Staff was rude and unhelpful. Bathrooms were absolutely disgusting.,2023-01-25,user_51617
1509,McDonald's (Walmart),Raleigh,NC,4,"Good food at affordable prices. Got my food in under 3 minutes! Staff went above and beyond. Perfect order, nothing missing.",2021-02-03,user_92111
1510,McDonald's (Walmart),Atlanta,GA,5,"Best fries in fast food, always crispy. Dollar menu is a lifesaver. No wait at all, very efficient. One of the cleanest fast food places I've been to. This is my go-to McDonald's!",2021-09-05,user_79276
1511,McDonald's (Highway),Richmond,VA,5,"Great value for the money. The Big Mac was fresh and delicious. Perfect order, nothing missing. This is my go-to McDonald's!",2024-01-18,user_43048
1512,McDonald's,Boise,ID,1, Manager was no help when I complained. Floors were dirty and tables hadn't been wiped. Breakfast sandwich was ice cold. The line didn't move for ages.,2018-01-14,user_84377
1513,McDonald's (Airport),St. Louis,MO,3,Typical fast food visit. The line didn't move for ages. Could be better.,2020-01-01,user_69860
1514,McDonald's,Philadelphia,PA,4,Tables were wiped down and floors were clean. Drive-thru was super fast. McFlurry was made perfectly.,2023-03-04,user_24671
1515,McDonald's,Tampa,FL,1,Burger was dry and tasteless. Manager was no help when I complained. Prices have gone up so much. The line didn't move for ages. Save your money and go somewhere else!,2024-06-23,user_53784
1516,McDonald's Drive-Thru,Cleveland,OH,5,Bathrooms were surprisingly clean. Order was 100% correct. Quarter Pounder was juicy and fresh. Can't beat the price!,2024-04-20,user_31034
1517,McDonald's (Airport),Phoenix,AZ,5,Manager was very accommodating. Quick service even during lunch rush.,2020-05-27,user_39297
1518,McDonald's (Walmart),Tulsa,OK,3,Mediocre but acceptable. The new menu items are fantastic. Breakfast sandwich was ice cold.,2019-04-29,user_68423
1519,McDonald's (Airport),Indianapolis,IN,1,Drive-thru took forever. Garbage overflowing from every trash can. Worst customer service ever. Save your money and go somewhere else!,2019-03-13,user_21424
1520,McDonald's,Los Angeles,CA,3,It's McDonald's. You know what you're getting. Could be better.,2019-09-15,user_94388
1521,McDonald's (Airport),Atlanta,GA,5,Great value for the money. Fastest McDonald's I've been to. Staff was friendly and helpful. This is my go-to McDonald's!,2021-04-06,user_76433
1522,McDonald's,Milwaukee,WI,3,Hit or miss at this location.,2023-05-19,user_91206
1523,McDonald's Drive-Thru,Richmond,VA,2,Prices have gone up so much. Food was clearly sitting under the heat lamp for hours. Bathrooms were absolutely disgusting.,2022-05-09,user_98204
1524,McDonald's (Walmart),Fresno,CA,4,"Perfect order, nothing missing. Very clean dining area. Staff went above and beyond.",2023-07-02,user_5379
1525,McDonald's (Airport),Memphis,TN,1,food was clearly sitting under the heat lamp for hours. the restaurant was filthy. the line didn't move for ages.,2019-05-27,user_70540
1526,McDonald's (Highway),Kansas City,MO,1,Tables were sticky and trash everywhere. Employee rolled their eyes when I asked a question. Not worth the price anymore. Save your money and go somewhere else!,2018-02-12,user_85795
1527,McDonald's (Highway),Fresno,CA,4,They got my order right and were very polite. They got everything right. One of the cleanest fast food places I've been to. Fastest McDonald's I've been to.,2024-08-21,user_78198
1528,McDonald's (Highway),San Antonio,TX,3,Typical fast food visit.,2018-01-20,user_48421
